attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad,mode,mu,lam_idx
5431879,0,0,1,1,0,0,255,1,8,0
5437399,0,1,0,1,0,0,255,1,8,0
5442028,0,0,0,0,1,0,255,1,8,0
5444998,1,1,1,1,1,0,255,1,8,0
5445695,0,0,0,1,1,1,255,1,8,0
5450303,1,0,0,1,1,0,255,1,8,0
5456786,0,0,1,0,0,0,255,1,8,0
5457563,0,0,1,1,0,0,255,1,8,0
5463648,1,0,0,1,1,0,255,1,8,0
5465561,0,0,0,0,1,0,255,1,8,0
5466792,0,1,0,1,0,0,255,1,8,0
5470314,0,1,1,0,1,0,255,1,8,0
5471026,0,1,0,0,0,0,255,1,8,0
5473417,1,1,0,0,0,0,255,1,8,0
5473903,0,1,1,0,1,0,255,1,8,0
5473917,1,0,0,1,1,0,255,1,8,0
5482540,0,1,0,1,0,0,255,1,8,0
5483624,1,1,1,1,1,0,255,1,8,0
5487513,1,1,1,1,1,0,255,1,8,0
5488074,1,0,0,1,1,0,255,1,8,0
5490476,1,0,1,0,0,0,255,1,8,0
5494441,0,1,1,0,1,0,255,1,8,0
5498480,1,0,1,0,0,0,255,1,8,0
5498525,0,1,1,0,1,0,255,1,8,0
5512099,1,0,1,0,0,0,59,1,8,0
5534247,0,0,1,1,0,0,59,1,8,0
5560679,1,0,0,0,1,1,59,1,8,0
5629150,0,1,1,0,1,0,5,1,8,0
5637962,0,0,0,0,1,0,29,1,8,0
5671260,0,0,0,0,1,0,29,1,8,0
5715040,0,1,1,0,1,0,131,1,8,0
5717452,0,1,0,0,0,0,131,1,8,0
5745756,0,0,1,1,0,0,131,1,8,0
5751086,0,1,1,0,1,0,131,1,8,0
5772519,1,0,0,1,1,0,255,1,8,0
5781731,1,1,1,0,1,1,255,1,8,0
5782191,0,0,1,1,0,0,255,1,8,0
5786981,0,1,0,1,0,0,255,1,8,0
5791450,0,0,0,1,1,1,255,1,8,0
5800223,1,1,1,1,1,0,255,1,8,0
