attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad,mode,mu,lam_idx
7709691,1,1,0,0,0,0,113,3,9,0
7722087,0,0,0,1,1,1,113,3,9,0
7764239,1,0,0,0,1,1,130,3,9,0
7793815,0,0,0,0,1,0,130,3,9,0
7827000,1,0,1,0,0,0,120,3,9,0
7900327,0,1,1,0,1,0,101,3,9,0
7956578,0,1,1,0,1,0,111,3,9,0
7979705,1,0,0,1,1,0,111,3,9,0
8048091,1,0,0,1,1,0,112,3,9,0
8239357,1,0,1,0,0,0,100,3,9,0
8273982,1,0,1,0,0,0,156,3,9,0
8283496,1,1,1,1,1,0,156,3,9,0
8304294,1,0,1,0,0,0,156,3,9,0
8321486,1,1,1,1,1,0,156,3,9,0
8327224,0,0,0,1,1,1,121,3,9,0
8328081,0,1,1,0,1,0,121,3,9,0
8341980,0,1,0,1,0,0,121,3,9,0
8407434,1,0,1,1,0,0,154,3,9,0
8431841,0,0,1,1,0,0,154,3,9,0
8470377,1,1,0,1,0,0,108,3,9,0
8481499,0,0,1,0,0,0,108,3,9,0
8643712,1,0,0,1,1,0,100,3,9,0
8729519,1,0,1,0,0,0,109,3,9,0
8763789,0,0,0,1,1,1,109,3,9,0
8764022,1,1,1,1,1,0,109,3,9,0
8777467,1,0,0,0,1,1,109,3,9,0
8900804,0,0,1,0,0,0,120,3,9,0
8995596,1,0,1,0,0,0,142,3,9,0
9046045,1,1,1,1,1,0,137,3,9,0
9070129,0,0,1,1,0,0,137,3,9,0
9075628,0,1,1,0,1,0,137,3,9,0
9088528,1,1,0,0,0,0,137,3,9,0
9090687,0,1,1,1,1,1,137,3,9,0
9107526,1,0,1,0,0,0,137,3,9,0
9136652,1,0,1,1,0,0,173,3,9,0
9189858,1,1,0,1,0,0,116,3,9,0
9255879,1,0,1,0,0,0,112,3,9,0
9298636,0,0,1,1,0,0,112,3,9,0
9417739,0,1,1,1,1,1,195,3,9,0
9419259,0,0,0,0,1,0,195,3,9,0
9474185,0,0,1,0,0,0,143,3,9,0
9521500,0,1,1,1,1,1,114,3,9,0
9630979,0,0,0,0,1,0,180,3,9,0
