attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad
538436,0,0,1,1,0,0,159
540822,0,0,0,0,1,0,159
541140,1,0,1,0,0,0,159
545234,1,1,0,0,0,0,159
547250,0,0,0,0,1,0,159
547292,1,0,0,1,1,0,159
547844,1,1,1,1,1,0,159
550896,0,0,1,0,0,0,159
550908,0,0,0,0,1,0,159
551546,1,1,0,0,0,0,159
551750,0,0,1,1,0,0,159
553062,0,1,1,0,1,0,159
555586,1,0,0,1,1,0,159
555925,1,1,1,1,1,0,159
556087,0,1,1,0,1,0,159
559767,1,1,1,1,1,0,159
560125,1,1,0,0,0,0,159
566269,1,0,0,1,1,0,159
567032,1,0,1,0,0,0,159
568398,1,0,0,1,1,0,159
568787,0,1,1,0,1,0,159
569153,0,0,1,1,0,0,159
569778,1,1,0,0,0,0,159
569870,1,1,0,0,0,0,159
570172,1,0,1,0,0,0,159
571101,1,0,0,1,1,0,159
571432,0,1,1,0,1,0,159
575545,0,0,1,1,0,0,159
575642,1,1,0,0,0,0,159
580699,0,1,1,0,1,0,159
581238,0,1,0,1,0,0,159
582050,0,0,0,0,1,0,159
585566,1,0,1,0,0,0,159
586297,1,1,0,1,0,0,159
587852,1,0,1,0,0,0,159
588841,1,0,0,1,1,0,159
589387,0,0,1,1,0,0,159
593622,0,0,1,1,0,0,69
595764,0,0,0,0,1,0,69
596031,0,1,1,0,1,0,69
596269,0,0,1,1,0,0,69
603973,0,0,0,0,1,0,69
604412,1,1,1,1,1,0,69
606617,0,1,1,0,1,0,69
609199,0,0,0,0,1,0,69
611221,0,1,0,1,0,0,69
612918,1,1,1,1,1,0,69
613384,0,1,1,0,1,0,69
614036,0,1,1,0,1,0,69
615283,1,1,1,1,1,0,69
615986,0,1,1,0,1,0,69
616218,1,1,1,1,1,0,69
621635,1,1,1,1,1,0,69
625941,1,1,0,0,0,0,69
631578,1,1,0,0,0,0,69
635442,1,1,1,1,1,0,69
639384,1,1,1,1,1,0,69
643933,1,1,1,1,1,0,69
649715,0,0,0,1,1,1,69
653791,1,1,0,0,0,0,69
692432,0,0,1,1,0,0,25
696068,0,0,0,0,1,0,25
697981,1,0,1,0,0,0,25
718644,0,1,1,0,1,0,25
720646,1,1,1,1,1,0,25
770168,0,1,1,0,1,0,7
810425,1,0,0,1,1,0,13
816104,1,0,0,1,1,0,13
818060,0,1,1,0,1,0,13
833370,0,1,1,0,1,0,13
838225,0,1,0,1,0,0,13
840000,1,1,0,0,0,0,13
853903,0,0,0,0,1,0,99
854742,0,1,1,0,1,0,99
854774,0,1,1,0,1,0,99
859005,0,0,0,0,1,0,99
864291,0,0,0,0,1,0,99
868573,0,1,0,1,0,0,99
872081,0,1,1,0,1,0,99
872213,1,1,0,1,0,0,99
875526,0,0,0,0,1,0,99
876346,1,0,0,1,1,0,99
877274,1,0,0,1,1,0,99
877865,1,1,1,1,1,0,99
893306,1,0,1,0,0,0,99
895044,1,1,0,0,0,0,99
897985,1,1,1,1,1,0,99
898572,1,1,0,0,0,0,99
899675,0,0,1,1,0,0,99
903437,1,0,0,1,1,0,99
904158,1,1,0,1,0,0,99
905730,1,1,1,1,1,0,99
908547,1,1,0,0,0,0,99
917207,1,0,0,1,1,0,99
918559,0,0,0,0,1,0,22
918940,0,1,1,0,1,0,22
921639,1,1,1,1,1,0,22
925794,1,0,1,0,0,0,22
930149,1,0,0,1,1,0,22
930481,1,0,1,0,0,0,22
948613,1,0,0,1,1,0,22
960182,1,1,0,0,0,0,22
979395,0,1,1,0,1,0,22
1050252,0,1,0,1,0,0,76
1052543,0,0,1,1,0,0,76
1053178,0,1,0,0,0,0,76
1057718,0,0,1,1,0,0,76
1057783,0,0,0,0,1,0,76
1059206,0,1,0,1,0,0,76
1060986,1,1,1,1,1,0,76
1063963,0,1,0,1,0,0,76
1066227,0,1,0,1,0,0,76
1066644,1,1,1,1,1,0,76
1069075,1,0,0,1,1,0,76
1070546,1,1,0,0,0,0,76
1072664,1,1,0,0,0,0,76
1083402,1,1,0,0,0,0,76
1085284,0,1,0,1,0,0,76
1087781,0,0,0,0,1,0,76
1089392,0,1,0,1,0,0,76
1091000,0,0,1,1,0,0,76
1099535,1,0,0,1,1,0,76
1103078,1,0,1,0,0,0,76
1114790,1,0,1,1,0,0,255
1115073,0,1,0,1,0,0,255
1117220,1,0,0,1,1,0,255
1117913,0,1,0,1,0,0,255
1117928,1,0,1,0,0,0,255
1118341,0,1,0,1,0,0,255
1119111,1,0,0,1,1,0,255
1119247,1,0,1,0,0,0,255
1121960,0,0,1,1,0,0,255
1122487,1,1,0,0,0,0,255
1123374,1,0,1,0,0,0,255
1123946,1,0,1,0,0,0,255
1124066,0,1,1,0,1,0,255
1124627,0,0,0,0,1,0,255
1124995,1,0,0,1,1,0,255
1127044,0,1,0,1,0,0,255
1127699,1,1,0,0,0,0,255
1128033,0,1,1,0,1,0,255
1129956,0,0,0,0,1,0,255
1130861,0,0,1,1,0,0,255
1131390,0,0,1,1,0,0,255
1131945,1,1,0,0,0,0,255
1133210,1,0,0,1,1,0,255
1133969,0,1,0,1,0,0,255
1133978,0,0,0,0,1,0,255
1134265,1,1,1,1,1,0,255
1134405,1,0,1,0,0,0,255
1134932,0,0,1,1,0,0,255
1135059,0,1,1,0,1,0,255
1135499,1,0,1,0,0,0,255
1136775,1,0,1,1,0,0,255
1136910,0,1,1,0,1,0,255
1137341,1,1,1,1,1,0,255
1137675,0,0,1,1,0,0,255
1139287,1,0,0,1,1,0,255
1140007,1,0,1,0,0,0,255
1140387,1,0,0,1,1,0,255
1140479,1,0,1,0,0,0,255
1141118,0,1,0,1,0,0,255
1141409,0,1,0,1,0,0,255
1142068,1,0,1,0,0,0,255
1142563,0,0,1,1,0,0,255
1142717,1,1,1,1,1,0,255
1143330,0,0,0,0,1,0,255
1143790,0,1,0,1,0,0,255
1144046,0,1,0,1,0,0,255
1144050,1,1,1,1,1,0,255
1144554,1,1,0,0,0,0,255
1144692,0,0,0,0,1,0,255
1144694,0,0,1,1,0,0,255
1145486,0,0,0,0,1,0,255
1146775,0,0,1,1,0,0,255
1146934,0,0,0,0,1,0,255
1147143,1,0,0,1,1,0,255
1147542,0,1,1,0,1,0,255
1148171,0,1,0,1,0,0,255
1149453,0,1,0,1,0,0,255
1150535,1,0,0,1,1,0,255
1150837,1,0,0,1,1,0,255
1151101,0,1,0,1,0,0,255
1151883,0,0,1,1,0,0,255
1152165,1,1,0,0,0,0,255
1152813,0,0,1,1,0,0,255
1153185,1,1,0,0,0,0,255
1154282,1,0,0,1,1,0,255
1154531,1,0,0,1,1,0,255
1155578,0,0,0,0,1,0,255
1155623,1,1,1,1,1,0,255
1155974,0,1,1,0,1,0,255
1156165,1,0,1,0,0,0,255
1156428,1,0,1,0,0,0,255
1156754,0,1,0,1,0,0,255
1157334,1,1,1,1,1,0,255
1157629,0,1,0,1,0,0,255
1157827,1,1,1,0,1,1,255
1159636,0,1,1,0,1,0,255
1160223,1,1,1,1,1,0,255
1160886,0,0,1,1,0,0,255
1161752,1,1,0,0,0,0,255
1162640,0,1,0,1,0,0,255
1162988,0,0,0,0,1,0,255
1163380,0,0,0,0,1,0,255
1163744,0,1,0,1,0,0,255
1163808,0,0,1,1,0,0,255
1164176,1,1,1,1,1,0,255
1165262,1,1,0,0,0,0,255
1166288,0,0,1,0,0,0,255
1166510,1,1,0,0,0,0,255
1167082,0,0,1,1,0,0,255
1167301,1,1,1,1,1,0,255
1167473,0,0,1,1,0,0,255
1167673,0,1,1,0,1,0,255
1167787,1,1,0,0,0,0,255
1167849,0,0,0,0,1,0,255
1168563,1,1,1,1,1,0,255
1168675,0,0,1,1,0,0,255
1169808,1,0,1,0,0,0,255
1169967,1,0,0,1,1,0,255
1170024,1,1,1,1,1,0,255
1170872,1,1,1,1,1,0,255
1171257,1,1,0,0,0,0,255
1171359,1,1,0,0,0,0,255
1173136,1,0,1,0,0,0,255
1173169,0,0,1,1,0,0,255
1174923,1,1,1,1,1,0,255
1175199,1,0,0,1,1,0,255
1176212,1,1,0,0,0,0,255
1176720,0,1,1,0,1,0,255
1176863,1,1,0,0,0,0,255
1177265,0,0,1,1,0,0,255
1177446,1,0,1,0,0,0,255
1177845,1,0,1,0,0,0,255
1178480,0,1,1,0,1,0,255
1178933,0,0,0,0,1,0,255
1185485,0,1,0,1,0,0,107
1186273,0,1,0,1,0,0,107
1189436,1,0,0,1,1,0,107
1193836,1,0,1,0,0,0,107
1195275,0,0,0,0,1,0,107
1195454,0,1,0,1,0,0,107
1201323,1,0,0,1,1,0,107
1202054,1,0,0,1,1,0,107
1203993,1,1,1,1,1,0,107
1204493,1,1,0,0,0,0,107
1206927,1,0,1,0,0,0,107
1207970,0,1,1,0,1,0,107
1218247,1,1,1,1,1,0,107
1218682,1,1,1,1,1,0,107
1218780,1,1,1,1,1,0,107
1220256,1,0,1,0,0,0,107
1227229,1,1,0,0,0,0,107
1228672,1,0,0,1,1,0,107
1229675,1,0,0,1,1,0,107
1233405,0,1,0,1,0,0,107
1233999,0,0,1,1,0,0,107
1236840,0,0,0,0,1,0,107
1236948,0,1,1,0,1,0,107
1238847,0,0,0,0,1,0,107
1241584,0,0,1,1,0,0,107
1245079,1,1,1,1,1,0,107
1247000,0,1,1,0,1,0,182
1247118,0,0,0,0,1,0,182
1249445,1,0,0,0,1,1,182
1250284,0,1,1,0,1,0,182
1250493,1,1,0,0,0,0,182
1252095,0,0,0,0,1,0,182
1252302,1,0,0,1,1,0,182
1253564,1,0,1,0,0,0,182
1254973,1,0,1,0,0,0,182
1258742,0,1,1,0,1,0,182
1264452,1,1,0,0,0,0,182
1264524,1,1,0,0,0,0,182
1264726,1,1,1,0,1,1,182
1266862,1,1,0,0,0,0,182
1267117,0,1,1,0,1,0,182
1267158,1,0,0,1,1,0,182
1267269,0,1,1,0,1,0,182
