water,water_name,distance_m,turb,turb_name,lam_nm,sigma2_s,sigma2_ho,sigma2_h,cv_h,L_dB,nbar,e_pol_pct,p_click,sift_eff,qber_pct,skr_bps,qber_win_std_pct,qber_win_p90_pct,outage,skr_outage_bps,secure_mean,secure_outage
coastal,Coastal,16.0,1,VERYWEAK,450,0.00465921331098617,0.012474336568732784,0.01719167047470571,0.13111701062297643,-25.858240888105144,4.671414627404952e-05,4.915254754863546,5.971244791569408e-05,2.985622395784704e-05,14.730706867951449,0.0,29.093988066863208,50.0,0.4255,203.84999998315965,False,False
coastal,Coastal,19.0,1,VERYWEAK,450,0.01183170931578494,0.017966007614109353,0.030010285509549428,0.17323476992090656,-30.706661054624856,1.529700468298104e-05,4.958861285363132,2.8296688824980265e-05,1.4148344412490133e-05,25.6515929695652,0.0,30.168965494246823,50.0,0.66825,86.14999999288301,False,False
coastal,Coastal,22.0,1,VERYWEAK,450,0.030045704282983733,0.024389011002838783,0.055167500298168415,0.234877628347547,-35.55508122114457,5.009153991563661e-06,4.98002963069788,1.8009076326985785e-05,9.004538163492892e-06,37.47808386001385,0.0,27.81876663483364,100.0,0.7935,47.69999999605943,False,False
coastal,Coastal,25.0,1,VERYWEAK,450,0.07629872588706488,0.031711744830410164,0.11043003644369098,0.33231015097900785,-40.403501387664285,1.6402965306740262e-06,4.990305587970275,1.4640273861554753e-05,7.320136930777377e-06,44.957190039848996,0.0,26.13633824932891,100.0,0.84525,34.54999999714577,False,False
coastal,Coastal,28.0,1,VERYWEAK,450,0.19375467178802153,0.03990604718589893,0.2413927020487816,0.4913173129951575,-45.251921554183994,5.371311628815309e-07,4.995293946587553,1.3537124035956083e-05,6.7685620179780415e-06,48.21431240435222,0.0,25.418565161336527,100.0,0.861,30.19999999750513,False,False
coastal,Coastal,31.0,1,VERYWEAK,450,0.4920248982302908,0.04894663510294926,0.5650544964884838,0.7517010685694705,-50.78180297394934,1.5034611412039354e-07,4.997715494384507,1.3150344148282755e-05,6.575172074141378e-06,49.48550241039972,0.0,25.33747190701726,100.0,0.87025,28.69999999762905,False,False
coastal,Coastal,34.0,1,VERYWEAK,450,1.2494589072070807,0.05881051534943448,1.381750744797305,1.1754789427281567,-56.4325676046287,4.0927549707886986e-08,4.998891010056663,1.3040927016927384e-05,6.520463508463692e-06,49.85877089200092,0.0,25.07840171619573,100.0,0.8725,27.499999997728185,False,False
coastal,Coastal,37.0,1,VERYWEAK,450,3.1729035795022345,0.06947683178368441,3.4628236995448463,1.8608663841191948,-62.01544391164322,1.1316916562792089e-08,4.999461652146493,1.301131676945122e-05,6.50565838472561e-06,49.960860227181676,0.0,24.97651674851577,100.0,0.87275,27.39999999773644,False,False
coastal,Coastal,40.0,1,VERYWEAK,450,8.05734151539373,0.08092704049233278,8.790325358962885,2.964848285994224,-67.54102942338227,3.1708052074229077e-09,4.999738664527017,1.3003170764025462e-05,6.501585382012731e-06,49.98902690684938,0.0,25.110511300604333,100.0,0.87275,27.949999997691013,False,False
coastal,Coastal,43.0,1,VERYWEAK,450,20.460991224281734,0.09314387966818499,22.459951208436205,4.739193096766179,-73.01761887493447,8.984845584078994e-10,4.99987313736092,1.300089847289243e-05,6.500449236446215e-06,49.99689011216072,0.0,25.094178165020224,100.0,0.87375,27.349999997740575,False,False
coastal,Coastal,2.0,2,WEAK,450,0.0001,0.00040976206849648906,0.000509803044703272,0.02257881849661917,-3.232280111013143,0.008551543200051373,2.5293176658848098,0.008527972063457012,0.004263986031728506,2.601714579393616,27800.614532604643,1.1057230801545344,4.040404040404041,0.0,28256.01294359776,True,True
coastal,Coastal,4.0,2,WEAK,450,0.00011203997548518868,0.0021513453395843245,0.0022636263517485933,0.04757758244960113,-6.464560222026286,0.004062716172352494,3.4739322009727784,0.004067421797796844,0.002033710898898422,3.622680478399798,11196.948226524108,1.8905252942781048,6.12423916935195,0.0005,11613.202829693215,True,True
coastal,Coastal,6.0,2,WEAK,450,0.00020854331363147485,0.005622644106517611,0.005832359984982549,0.07636988925605791,-9.696840333039429,0.001930138492078873,4.057392812070349,0.001941251905035024,0.000970625952517512,4.365109497883406,4682.51520817758,2.94890230224019,8.333333333333332,0.02225,5025.433631171584,True,True
coastal,Coastal,8.0,2,WEAK,450,0.0003881678255645899,0.010929503092854138,0.011321913399868988,0.10640448016821936,-12.929120444052572,0.0009169812609496943,4.417779268193053,0.0009295490468193002,0.0004647745234096501,5.055315835707633,1963.7457668842442,4.652763744155453,11.538461538461538,0.11425,2415.7751281714736,True,False
coastal,Coastal,10.0,2,WEAK,450,0.0007225082318860842,0.01807484144549735,0.018810408899117892,0.13715104410509565,-16.161400555065715,0.00043564471481382733,4.64037938084224,0.00044854417328565876,0.00022427208664282938,5.955080089678546,781.9955907922395,7.300441354730823,16.666666666666664,0.23,1233.4955724588424,True,False
coastal,Coastal,13.0,2,WEAK,450,0.0018347533816022049,0.032166276677758524,0.0340600472442687,0.1845536432701037,-21.009820721585427,0.00014265612826419238,4.825425839464577,0.00015564409896517972,7.782204948258986e-05,8.598639319760695,119.9563183650435,17.418795029153465,33.33333333333333,0.3025,511.11996330401644,True,False
coastal,Coastal,16.0,2,WEAK,450,0.00465921331098617,0.050172193780704324,0.05506517004479483,0.23465968985915503,-25.858240888105144,4.671414627404952e-05,4.915254754863546,5.971244791569408e-05,2.985622395784704e-05,14.730706867951449,0.0,28.743300609552257,50.0,0.433,201.4999999833538,False,False
coastal,Coastal,19.0,2,WEAK,450,0.01183170931578494,0.07194063452699848,0.08462352451849986,0.2909012281144579,-30.706661054624856,1.529700468298104e-05,4.958861285363132,2.8296688824980265e-05,1.4148344412490133e-05,25.6515929695652,0.0,30.058675602778234,50.0,0.6735,85.04999999297388,False,False
coastal,Coastal,22.0,2,WEAK,450,0.030045704282983733,0.09733195606438713,0.1303020675165658,0.36097377677134085,-35.55508122114457,5.009153991563661e-06,4.98002963069788,1.8009076326985785e-05,9.004538163492892e-06,37.47808386001385,0.0,27.68037632210468,100.0,0.7955,47.44999999608009,False,False
coastal,Coastal,25.0,2,WEAK,450,0.07629872588706488,0.1262195063470557,0.21214861975049515,0.4605959397894158,-40.403501387664285,1.6402965306740262e-06,4.990305587970275,1.4640273861554753e-05,7.320136930777377e-06,44.957190039848996,0.0,26.078204700796924,100.0,0.845,33.94999999719534,False,False
coastal,Coastal,28.0,2,WEAK,450,0.19375467178802153,0.15849147716411682,0.38295461309127043,0.6188332676022439,-45.251921554183994,5.371311628815309e-07,4.995293946587553,1.3537124035956083e-05,6.7685620179780415e-06,48.21431240435222,0.0,25.488885104862646,100.0,0.86325,30.049999997517524,False,False
coastal,Coastal,31.0,2,WEAK,450,0.4920248982302908,0.19404794135913134,0.7815492581884462,0.8840527462705188,-50.78180297394934,1.5034611412039354e-07,4.997715494384507,1.3150344148282755e-05,6.575172074141378e-06,49.48550241039972,0.0,25.362570505350774,100.0,0.871,28.349999997657964,False,False
coastal,Coastal,34.0,2,WEAK,450,1.2494589072070807,0.23279798904363203,1.7731284172411752,1.3315886817036164,-56.4325676046287,4.0927549707886986e-08,4.998891010056663,1.3040927016927384e-05,6.520463508463692e-06,49.85877089200092,0.0,24.924718598656685,100.0,0.875,27.44999999773232,False,False
coastal,Coastal,37.0,2,WEAK,450,3.1729035795022345,0.2746593428322999,4.31903053435087,2.0782277388079655,-62.01544391164322,1.1316916562792089e-08,4.999461652146493,1.301131676945122e-05,6.50565838472561e-06,49.960860227181676,0.0,25.002105466895742,100.0,0.873,27.44999999773231,False,False
coastal,Coastal,40.0,2,WEAK,450,8.05734151539373,0.31955942907675444,10.951700399006137,3.309335340971981,-67.54102942338227,3.1708052074229077e-09,4.999738664527017,1.3003170764025462e-05,6.501585382012731e-06,49.98902690684938,0.0,25.041630615614647,100.0,0.87475,27.149999997757096,False,False
coastal,Coastal,43.0,2,WEAK,450,20.460991224281734,0.36743067677101454,28.346417753996374,5.3241353996678535,-73.01761887493447,8.984845584078994e-10,4.99987313736092,1.300089847289243e-05,6.500449236446215e-06,49.99689011216072,0.0,25.08041372820189,100.0,0.8745,26.999999997769493,False,False
coastal,Coastal,2.0,3,MODERATE,450,0.0001,0.0018340511930322986,0.001934234598151674,0.04397993403987407,-3.232280111013143,0.008551543200051373,2.5293176658848098,0.008527972063457012,0.004263986031728506,2.601714579393616,27800.614532604643,1.1080470771020008,4.06132640006603,0.0,28258.19074181452,True,True
coastal,Coastal,4.0,3,MODERATE,450,0.00011203997548518868,0.008921959779228661,0.009034999370868935,0.095052613698251,-6.464560222026286,0.004062716172352494,3.4739322009727784,0.004067421797796844,0.002033710898898422,3.622680478399798,11196.948226524108,1.884549707198999,6.122448979591836,0.00025,11616.958254461133,True,True
coastal,Coastal,6.0,3,MODERATE,450,0.00020854331363147485,0.022504014604737548,0.022717250980144543,0.15072243024893323,-9.696840333039429,0.001930138492078873,4.057392812070349,0.001941251905035024,0.000970625952517512,4.365109497883406,4682.51520817758,2.9978051061046695,8.333333333333332,0.02425,5063.111174252774,True,True
coastal,Coastal,8.0,3,MODERATE,450,0.0003881678255645899,0.042849296513144106,0.04325409705696326,0.2079761934860893,-12.929120444052572,0.0009169812609496943,4.417779268193053,0.0009295490468193002,0.0004647745234096501,5.055315835707633,1963.7457668842442,4.705227917047623,11.11111111111111,0.115,2419.1639888113436,True,False
coastal,Coastal,10.0,3,MODERATE,450,0.0007225082318860842,0.06990370707291482,0.07067672130860059,0.2658509381375221,-16.161400555065715,0.00043564471481382733,4.64037938084224,0.00044854417328565876,0.00022427208664282938,5.955080089678546,781.9955907922395,7.8089154849643805,16.666666666666664,0.234,1227.4041823407733,True,False
coastal,Coastal,13.0,3,MODERATE,450,0.0018347533816022049,0.12271949859788764,0.12477941199453069,0.353241294294043,-21.009820721585427,0.00014265612826419238,4.825425839464577,0.00015564409896517972,7.782204948258986e-05,8.598639319760695,119.9563183650435,18.710331158709906,40.0,0.3015,505.43838511986536,True,False
coastal,Coastal,16.0,3,MODERATE,450,0.00465921331098617,0.18967043751550866,0.19521336585366766,0.4418295665227347,-25.858240888105144,4.671414627404952e-05,4.915254754863546,5.971244791569408e-05,2.985622395784704e-05,14.730706867951449,0.0,29.178257262046998,50.0,0.4585,199.24999998353968,False,False
coastal,Coastal,19.0,3,MODERATE,450,0.01183170931578494,0.27016525455529333,0.28519348063020145,0.5340350930699231,-30.706661054624856,1.529700468298104e-05,4.958861285363132,2.8296688824980265e-05,1.4148344412490133e-05,25.6515929695652,0.0,30.14614223234966,50.0,0.674,86.29999999287062,False,False
coastal,Coastal,22.0,3,MODERATE,450,0.030045704282983733,0.36367539152475903,0.4046479790764941,0.6361194691852263,-35.55508122114457,5.009153991563661e-06,4.98002963069788,1.8009076326985785e-05,9.004538163492892e-06,37.47808386001385,0.0,27.821100726961223,100.0,0.79325,47.99999999603465,False,False
coastal,Coastal,25.0,3,MODERATE,450,0.07629872588706488,0.4697258588093615,0.5818640692397881,0.7628001502620382,-40.403501387664285,1.6402965306740262e-06,4.990305587970275,1.4640273861554753e-05,7.320136930777377e-06,44.957190039848996,0.0,26.13101131996553,100.0,0.84675,34.249999997170555,False,False
coastal,Coastal,28.0,3,MODERATE,450,0.19375467178802153,0.5879032120822459,0.8955668777703862,0.9463439532064366,-45.251921554183994,5.371311628815309e-07,4.995293946587553,1.3537124035956083e-05,6.7685620179780415e-06,48.21431240435222,0.0,25.34391149421077,100.0,0.8645,29.39999999757122,False,False
coastal,Coastal,31.0,3,MODERATE,450,0.4920248982302908,0.71784030241471,1.5630605023861999,1.2502241808516583,-50.78180297394934,1.5034611412039354e-07,4.997715494384507,1.3150344148282755e-05,6.575172074141378e-06,49.48550241039972,0.0,25.323865761043145,100.0,0.87025,28.29999999766209,False,False
coastal,Coastal,34.0,3,MODERATE,450,1.2494589072070807,0.8592025545731474,3.1821997466867256,1.7838721217303457,-56.4325676046287,4.0927549707886986e-08,4.998891010056663,1.3040927016927384e-05,6.520463508463692e-06,49.85877089200092,0.0,24.924718598656685,100.0,0.875,27.44999999773232,False,False
coastal,Coastal,37.0,3,MODERATE,450,3.1729035795022345,1.0116881397984505,7.394580639407145,2.7192978210205565,-62.01544391164322,1.1316916562792089e-08,4.999461652146493,1.301131676945122e-05,6.50565838472561e-06,49.960860227181676,0.0,24.976374600699042,100.0,0.875,27.599999997719916,False,False
coastal,Coastal,40.0,3,MODERATE,450,8.05734151539373,1.1750342298544103,18.70002782746278,4.324352879618265,-67.54102942338227,3.1708052074229077e-09,4.999738664527017,1.3003170764025462e-05,6.501585382012731e-06,49.98902690684938,0.0,25.178197896306152,100.0,0.872,27.599999997719916,False,False
coastal,Coastal,43.0,3,MODERATE,450,20.460991224281734,1.3489961717240442,49.41178622724111,7.029351764369252,-73.01761887493447,8.984845584078994e-10,4.99987313736092,1.300089847289243e-05,6.500449236446215e-06,49.99689011216072,0.0,25.052522605296435,100.0,0.8735,27.69999999771166,False,False
coastal,Coastal,2.0,4,STRONG,450,0.0001,0.007937242698590119,0.008038036422860051,0.0896550970266613,-3.232280111013143,0.008551543200051373,2.5293176658848098,0.008527972063457012,0.004263986031728506,2.601714579393616,27800.614532604643,1.1127273884412017,4.060913705583756,0.0,28285.278775324496,True,True
coastal,Coastal,4.0,4,STRONG,450,0.00011203997548518868,0.03480873294242711,0.0349246728874979,0.18688144072512364,-6.464560222026286,0.004062716172352494,3.4739322009727784,0.004067421797796844,0.002033710898898422,3.622680478399798,11196.948226524108,1.8897507932054698,6.0984919009495435,0.00075,11587.837009920944,True,True
coastal,Coastal,6.0,4,STRONG,450,0.00020854331363147485,0.0832898297230803,0.0835157425737938,0.2889909039637646,-9.696840333039429,0.001930138492078873,4.057392812070349,0.001941251905035024,0.000970625952517512,4.365109497883406,4682.51520817758,3.1053573974107933,8.333333333333332,0.03425,5064.594313851855,True,True
coastal,Coastal,8.0,4,STRONG,450,0.0003881678255645899,0.15361854649987422,0.15406634410260023,0.3925128585188009,-12.929120444052572,0.0009169812609496943,4.417779268193053,0.0009295490468193002,0.0004647745234096501,5.055315835707633,1963.7457668842442,5.0409314891045875,11.428571428571429,0.118,2390.2811872032944,True,False
coastal,Coastal,10.0,4,STRONG,450,0.0007225082318860842,0.24529254794054658,0.24619228205753996,0.49617767186516964,-16.161400555065715,0.00043564471481382733,4.64037938084224,0.00044854417328565876,0.00022427208664282938,5.955080089678546,781.9955907922395,8.784693749805749,16.666666666666664,0.243,1222.699150903078,True,False
coastal,Coastal,13.0,4,STRONG,450,0.0018347533816022049,0.4213437698480229,0.4239515851361706,0.6511156465146346,-21.009820721585427,0.00014265612826419238,4.825425839464577,0.00015564409896517972,7.782204948258986e-05,8.598639319760695,119.9563183650435,20.29138929206872,50.0,0.3175,494.57387093549966,True,False
coastal,Coastal,16.0,4,STRONG,450,0.00465921331098617,0.6416161772396298,0.6492648171841549,0.8057697048066246,-25.858240888105144,4.671414627404952e-05,4.915254754863546,5.971244791569408e-05,2.985622395784704e-05,14.730706867951449,0.0,29.767012524961224,50.0,0.49125,199.81298629676903,False,False
coastal,Coastal,19.0,4,STRONG,450,0.01183170931578494,0.9040456053392276,0.9265737194655992,0.9625869931936537,-30.706661054624856,1.529700468298104e-05,4.958861285363132,2.8296688824980265e-05,1.4148344412490133e-05,25.6515929695652,0.0,30.079095805160406,50.0,0.6865,85.54999999293258,False,False
coastal,Coastal,22.0,4,STRONG,450,0.030045704282983733,1.206858205171323,1.2731648141983771,1.1283460525026785,-35.55508122114457,5.009153991563661e-06,4.98002963069788,1.8009076326985785e-05,9.004538163492892e-06,37.47808386001385,0.0,27.458888006537258,100.0,0.8035,46.04999999619573,False,False
coastal,Coastal,25.0,4,STRONG,450,0.07629872588706488,1.5484773477911262,1.7429229223796354,1.3201980617996814,-40.403501387664285,1.6402965306740262e-06,4.990305587970275,1.4640273861554753e-05,7.320136930777377e-06,44.957190039848996,0.0,26.17136693122106,100.0,0.846,34.299999997166424,False,False
coastal,Coastal,28.0,4,STRONG,450,0.19375467178802153,1.9275625578118656,2.494791480339604,1.5794908927688074,-45.251921554183994,5.371311628815309e-07,4.995293946587553,1.3537124035956083e-05,6.7685620179780415e-06,48.21431240435222,0.0,25.406001775471832,100.0,0.863,30.049999997517524,False,False
coastal,Coastal,31.0,4,STRONG,450,0.4920248982302908,2.3429351816817094,3.9877425242391116,1.996933279866684,-50.78180297394934,1.5034611412039354e-07,4.997715494384507,1.3150344148282755e-05,6.575172074141378e-06,49.48550241039972,0.0,25.322057523475895,100.0,0.87,28.049999997682743,False,False
coastal,Coastal,34.0,4,STRONG,450,1.2494589072070807,2.7935152493922017,7.533356667371178,2.7446960974525356,-56.4325676046287,4.0927549707886986e-08,4.998891010056663,1.3040927016927384e-05,6.520463508463692e-06,49.85877089200092,0.0,25.21019276888704,100.0,0.87325,27.64999999771579,False,False
coastal,Coastal,37.0,4,STRONG,450,3.1729035795022345,3.2783334696937674,16.853073049989337,4.105249450397544,-62.01544391164322,1.1316916562792089e-08,4.999461652146493,1.301131676945122e-05,6.50565838472561e-06,49.960860227181676,0.0,25.016211410470078,100.0,0.87325,28.049999997682743,False,False
coastal,Coastal,40.0,4,STRONG,450,8.05734151539373,3.796565499765388,42.44413183233032,6.514916103245715,-67.54102942338227,3.1708052074229077e-09,4.999738664527017,1.3003170764025462e-05,6.501585382012731e-06,49.98902690684938,0.0,25.006359954908362,100.0,0.8735,27.199999997752965,False,False
coastal,Coastal,43.0,4,STRONG,450,20.460991224281734,4.347445403501847,113.76147887687883,10.665902628323533,-73.01761887493447,8.984845584078994e-10,4.99987313736092,1.300089847289243e-05,6.500449236446215e-06,49.99689011216072,0.0,25.07044207771818,100.0,0.87325,27.649999997715792,False,False
coastal,Coastal,2.0,5,SEVERE,450,0.0001,0.035550485427377855,0.03565404047592047,0.18882277531039646,-3.232280111013143,0.008551543200051373,2.5293176658848098,0.008527972063457012,0.004263986031728506,2.601714579393616,27800.614532604643,1.1267533263089953,4.054740019207024,0.0,28266.645265490453,True,True
coastal,Coastal,4.0,5,SEVERE,450,0.00011203997548518868,0.13555827167552886,0.13568549959644938,0.3683551270125738,-6.464560222026286,0.004062716172352494,3.4739322009727784,0.004067421797796844,0.002033710898898422,3.622680478399798,11196.948226524108,1.9964923054853534,6.25,0.0015,11607.794774793125,True,True
coastal,Coastal,6.0,5,SEVERE,450,0.00020854331363147485,0.29910769397414655,0.29937861419741196,0.5471550184339096,-9.696840333039429,0.001930138492078873,4.057392812070349,0.001941251905035024,0.000970625952517512,4.365109497883406,4682.51520817758,3.5014926139710654,8.695652173913043,0.0475,5127.769304984357,True,True
coastal,Coastal,8.0,5,SEVERE,450,0.0003881678255645899,0.523527960654233,0.5241193451899071,0.7239608726926525,-12.929120444052572,0.0009169812609496943,4.417779268193053,0.0009295490468193002,0.0004647745234096501,5.055315835707633,1963.7457668842442,6.416224711574767,12.5,0.14275,2423.818947975121,True,False
coastal,Coastal,10.0,5,SEVERE,450,0.0007225082318860842,0.8057857485231731,0.8070904435915034,0.8983821255966212,-16.161400555065715,0.00043564471481382733,4.64037938084224,0.00044854417328565876,0.00022427208664282938,5.955080089678546,781.9955907922395,12.477456436195395,20.0,0.2525,1221.5826240660633,True,False
coastal,Coastal,13.0,5,SEVERE,450,0.0018347533816022049,1.3317205172373048,1.3359986493412568,1.1558540778754283,-21.009820721585427,0.00014265612826419238,4.825425839464577,0.00015564409896517972,7.782204948258986e-05,8.598639319760695,119.9563183650435,26.520109146162902,50.0,0.417,462.37714081231775,True,False
coastal,Coastal,16.0,5,SEVERE,450,0.00465921331098617,1.9738082199206606,1.9876638267632347,1.4098453201550993,-25.858240888105144,4.671414627404952e-05,4.915254754863546,5.971244791569408e-05,2.985622395784704e-05,14.730706867951449,0.0,30.436544989219914,50.0,0.575,191.7400614977391,False,False
coastal,Coastal,19.0,5,SEVERE,450,0.01183170931578494,2.725567912576241,2.7696477491540588,1.6642258708342623,-30.706661054624856,1.529700468298104e-05,4.958861285363132,2.8296688824980265e-05,1.4148344412490133e-05,25.6515929695652,0.0,29.65802636606869,100.0,0.72,82.88100439956635,False,False
coastal,Coastal,22.0,5,SEVERE,450,0.030045704282983733,3.5817667289927333,3.7194291372256627,1.9285821572403035,-35.55508122114457,5.009153991563661e-06,4.98002963069788,1.8009076326985785e-05,9.004538163492892e-06,37.47808386001385,0.0,27.048654178756188,100.0,0.8135,45.64999999622878,False,False
coastal,Coastal,25.0,5,SEVERE,450,0.07629872588706488,4.537799847512712,4.960326920095515,2.2271791396507634,-40.403501387664285,1.6402965306740262e-06,4.990305587970275,1.4640273861554753e-05,7.320136930777377e-06,44.957190039848996,0.0,25.846467679221767,100.0,0.8485,33.69999999721599,False,False
coastal,Coastal,28.0,5,SEVERE,450,0.19375467178802153,5.0,6.1625280307281285,2.4824439632604256,-45.251921554183994,5.371311628815309e-07,4.995293946587553,1.3537124035956083e-05,6.7685620179780415e-06,48.21431240435222,0.0,25.309061837830164,100.0,0.86475,29.649999997550566,False,False
coastal,Coastal,31.0,5,SEVERE,450,0.4920248982302908,5.0,7.952149389381745,2.819955565143136,-50.78180297394934,1.5034611412039354e-07,4.997715494384507,1.3150344148282755e-05,6.575172074141378e-06,49.48550241039972,0.0,25.162194690977707,100.0,0.87125,27.64999999771579,False,False
coastal,Coastal,34.0,5,SEVERE,450,1.2494589072070807,5.0,12.496753443242484,3.5350747436571246,-56.4325676046287,4.0927549707886986e-08,4.998891010056663,1.3040927016927384e-05,6.520463508463692e-06,49.85877089200092,0.0,25.21316035052153,100.0,0.8705,28.149999997674488,False,False
coastal,Coastal,37.0,5,SEVERE,450,3.1729035795022345,5.0,24.037421477013407,4.902797311434912,-62.01544391164322,1.1316916562792089e-08,4.999461652146493,1.301131676945122e-05,6.50565838472561e-06,49.960860227181676,0.0,24.99994999995,100.0,0.8755,27.2999999977447,False,False
coastal,Coastal,40.0,5,SEVERE,450,8.05734151539373,5.0,53.34404909236238,7.303701054421818,-67.54102942338227,3.1708052074229077e-09,4.999738664527017,1.3003170764025462e-05,6.501585382012731e-06,49.98902690684938,0.0,25.137026903112027,100.0,0.87,28.349999997657967,False,False
coastal,Coastal,43.0,5,SEVERE,450,20.460991224281734,5.0,127.76594734569039,11.303360002481138,-73.01761887493447,8.984845584078994e-10,4.99987313736092,1.300089847289243e-05,6.500449236446215e-06,49.99689011216072,0.0,25.067671951805444,100.0,0.87325,27.699999997711664,False,False
harbor,Harbor (turbid),0.5,1,VERYWEAK,450,0.001528793130804038,3.652680458874158e-06,0.0015324513954557695,0.039146537464452326,-5.4569644519245974,0.0051236099445141296,3.832231852183427,0.005123440206782459,0.0025617201033912296,3.9494256832988817,13322.555792039051,1.7541467420288743,6.293706293706294,0.0,13709.909008518633,True,True
harbor,Harbor (turbid),1.0,1,VERYWEAK,450,0.0021161251439232613,1.721418278672316e-05,0.0021333757540751286,0.04618848075088775,-10.913928903849193,0.0014584099368624495,4.659079388236263,0.0014703280283878684,0.0007351640141939342,5.060024092553427,3103.2554249123486,3.6405449660397187,10.0,0.07275,3514.5240936218006,True,True
harbor,Harbor (turbid),1.5,1,VERYWEAK,450,0.0029290984728516777,4.4833732726379147e-05,0.002974063527996007,0.054534975272718396,-16.37089335577379,0.0004151290919825928,4.900470942162043,0.0004280375422650584,0.0002140187711325292,6.270258076779562,693.0740105036414,7.651191389895254,16.666666666666664,0.2515,1154.1662972484542,True,False
harbor,Harbor (turbid),2.0,1,VERYWEAK,450,0.004054400037870899,9.031337198574027e-05,0.004145079576395538,0.06438229241333007,-21.827857807698386,0.00011816441910772964,4.97094328411866,0.00013115590192103177,6.557795096051589e-05,9.43422220892,64.52887374304424,19.972883066839163,50.0,0.304,435.9905709040271,True,False
harbor,Harbor (turbid),2.5,1,VERYWEAK,450,0.0056120201554998835,0.00015669136902139494,0.005769590879642461,0.07595782303122214,-27.284822259622985,3.363491071267218e-05,4.991517123178404,4.663390781900478e-05,2.331695390950239e-05,17.538448900644074,0.0,30.052062545884656,50.0,0.5025,154.44999998724066,False,False
harbor,Harbor (turbid),3.0,1,VERYWEAK,450,0.007768047043102312,0.00024630274359684507,0.008016263077998298,0.08953358631261399,-32.74178671154758,9.574009056127332e-06,4.997523491661473,2.2573838763917387e-05,1.1286919381958693e-05,30.913931539319705,0.0,29.426360415899023,100.0,0.737,63.7999999947294,False,False
harbor,Harbor (turbid),3.5,1,VERYWEAK,450,0.010752376718517975,0.0003609137750676192,0.011117171174457985,0.10543799682494914,-38.19875116347218,2.7251937782690175e-06,4.999277003111117,1.572515463754698e-05,7.86257731877349e-06,42.2014279234018,0.0,26.695645387195437,100.0,0.82825,37.89999999686903,False,False
harbor,Harbor (turbid),4.0,1,VERYWEAK,450,0.014883226692040598,0.0005018477130812882,0.015392543518400803,0.1240666898018997,-43.65571561539677,7.757127746148431e-07,4.999788926815548,1.3775702389473565e-05,6.887851194736783e-06,47.46606598702686,0.0,25.373539572094923,100.0,0.8615,29.799999997538176,False,False
harbor,Harbor (turbid),4.5,1,VERYWEAK,450,0.020601067332879027,0.000670081428636204,0.021284953154145025,0.14589363644157008,-49.11268006732137,2.2080276033907004e-07,4.999938378864585,1.3220799865543142e-05,6.610399932771571e-06,49.24845748332912,0.0,24.875891943807765,100.0,0.87175,28.049999997682743,False,False
harbor,Harbor (turbid),5.0,1,VERYWEAK,450,0.028515588993936546,0.0008663269738547174,0.029406619791711996,0.1714835846129652,-54.56964451924597,6.285040103607944e-08,4.999982010200208,1.3062849582134994e-05,6.531424791067497e-06,49.7834907135617,0.0,24.842245324804637,100.0,0.87375,27.34999999774057,False,False
harbor,Harbor (turbid),5.5,1,VERYWEAK,450,0.03947071297482517,0.001091100173441956,0.04060487965003978,0.2015065250805536,-60.02660897117057,1.789005220917541e-08,4.999994748021205,1.3017889819444406e-05,6.508944909722203e-06,49.938158886166086,0.0,24.814978885409783,100.0,0.8735,27.2999999977447,False,False
harbor,Harbor (turbid),6.0,1,VERYWEAK,450,0.05463457840805275,0.0013447476882720874,0.05605279581933886,0.2367547165725297,-65.48357342309517,5.092313855933786e-09,4.999998466726612,1.3005092247775352e-05,6.502546123887676e-06,49.982379915290856,0.0,24.76796626244831,100.0,0.876,26.899999997777748,False,False
harbor,Harbor (turbid),7.0,1,VERYWEAK,450,0.10467738044830038,0.0019394870120013217,0.10681988788013141,0.32683311931340653,-76.39750232694436,4.1259339606200896e-10,4.9999998693188745,1.3000412588115573e-05,6.5002062940577865e-06,49.99857185772473,0.0,24.847082323685413,100.0,0.873,27.299999997744703,False,False
harbor,Harbor (turbid),8.0,1,VERYWEAK,450,0.20055712511736312,0.002651394244412155,0.2037402753689872,0.45137598005320045,-87.31143123079354,3.342946159448103e-11,4.999999988862028,1.3000033429078073e-05,6.500016714539036e-06,49.99988428441318,0.0,24.938061814891178,100.0,0.87075,28.04999999768274,False,False
harbor,Harbor (turbid),9.0,1,VERYWEAK,450,0.38425837810497804,0.003480328708697857,0.38907605227855235,0.6237596109708871,-98.22536013464274,2.7085477207418217e-12,4.99999999905071,1.3000002708540848e-05,6.500001354270424e-06,49.999990624267966,0.0,25.08676575352475,100.0,0.8725,27.59999999771992,False,False
harbor,Harbor (turbid),10.0,1,VERYWEAK,450,0.7362216678039386,0.0044256157237324515,0.7439055177168565,0.8624995754879283,-109.13928903849194,2.1945405057755643e-13,4.999999999919092,1.3000000219531849e-05,6.500000109765924e-06,49.9999992400664,0.0,25.061296729219734,100.0,0.87225,28.19999999767035,False,False
harbor,Harbor (turbid),0.5,2,WEAK,450,0.001528793130804038,1.8758404062381175e-05,0.0015475802125857197,0.039339296035716245,-5.4569644519245974,0.0051236099445141296,3.832231852183427,0.005123440206782459,0.0025617201033912296,3.9494256832988817,13322.555792039051,1.767273446649261,6.299921969213306,0.0,13717.388022389363,True,True
