attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad
2136592,1,0,0,1,1,0,109
2140113,0,0,1,1,0,0,109
2142957,1,1,1,1,1,0,109
2146212,0,1,0,1,0,0,109
2147825,1,1,1,1,1,0,109
2165819,0,1,1,0,1,0,57
2172120,0,1,1,0,1,0,57
2172295,1,0,1,0,0,0,57
2176807,0,0,0,0,1,0,57
2180351,1,1,0,0,0,0,57
2218240,0,1,0,1,0,0,57
2221559,0,1,0,1,0,0,57
2249626,0,0,0,0,1,0,95
2263988,0,0,1,1,0,0,95
2282239,1,0,1,0,0,0,95
2298617,0,0,0,0,1,0,166
2305525,1,1,1,1,1,0,166
2309900,1,0,0,1,1,0,166
2317633,0,1,0,1,0,0,166
2321119,0,1,0,0,0,0,166
2321407,1,0,1,0,0,0,166
2330901,1,0,1,0,0,0,166
2337298,1,1,1,1,1,0,166
2338158,0,0,1,1,0,0,166
2338801,0,0,0,1,1,1,166
2342090,1,1,0,1,0,0,166
2342757,0,0,1,1,0,0,166
2343028,1,1,1,1,1,0,166
2347332,0,1,0,1,0,0,166
2359879,1,1,1,1,1,0,144
2364496,1,1,1,1,1,0,144
2372287,0,1,1,0,1,0,144
2379527,0,0,1,1,0,0,144
2382024,0,1,1,0,1,0,144
2383122,1,0,1,0,0,0,144
2392123,1,0,1,1,0,0,144
2415107,1,1,1,1,1,0,144
2416051,1,1,1,1,1,0,144
2424696,0,0,0,0,1,0,144
2431220,1,0,1,0,0,0,114
2442550,1,0,0,1,1,0,114
2447798,1,0,1,1,0,0,114
2451099,0,0,1,1,0,0,114
2485520,1,1,1,1,1,0,114
2502692,0,0,0,0,1,0,127
2527645,0,0,1,0,0,0,127
2537023,1,1,0,0,0,0,127
2537175,1,0,0,1,1,0,127
2538181,1,0,0,1,1,0,127
2543175,1,0,1,0,0,0,127
2549707,0,1,0,1,0,0,127
2555785,1,0,1,0,0,0,127
2557616,1,0,0,1,1,0,150
2564391,0,1,0,0,0,0,150
2573389,1,1,0,0,0,0,150
2594622,0,1,1,0,1,0,150
2600524,0,1,1,0,1,0,150
2606828,0,1,0,0,0,0,150
2607278,0,1,0,1,0,0,150
2607831,1,0,0,0,1,1,150
2611671,0,0,0,1,1,1,150
2638830,1,1,0,0,0,0,134
2643584,1,1,0,0,0,0,134
2653556,0,1,0,1,0,0,134
2662317,1,0,0,1,1,0,134
2669129,1,0,0,0,1,1,134
2675147,1,1,1,1,1,0,134
2681502,1,0,1,0,0,0,134
2683549,1,1,1,1,1,0,134
2691721,1,0,1,1,0,0,188
2693683,1,1,0,0,0,0,188
2703240,0,0,1,1,0,0,188
2703824,1,0,1,0,0,0,188
2707380,0,1,0,0,0,0,188
2709583,0,0,0,0,1,0,188
2715002,0,0,1,1,0,0,188
2717718,0,1,0,1,0,0,188
2720617,0,1,1,0,1,0,188
2732408,0,1,1,0,1,0,188
2735298,0,1,1,0,1,0,188
2736339,0,0,0,0,1,0,188
2738495,1,0,1,0,0,0,188
2738585,1,0,0,1,1,0,188
2748168,0,1,0,1,0,0,188
2751401,0,0,0,0,1,0,188
2775191,1,0,0,1,1,0,94
2781564,0,0,1,0,0,0,94
2789995,1,0,0,1,1,0,94
2810036,1,0,0,1,1,0,94
2811612,1,0,1,0,0,0,94
2816558,1,0,0,1,1,0,94
2823495,1,0,0,1,1,0,144
2825327,1,1,1,1,1,0,144
2828061,0,0,1,1,0,0,144
2828699,1,0,1,0,0,0,144
2836926,0,1,0,1,0,0,144
2838639,1,0,0,1,1,0,144
2838940,1,1,1,1,1,0,144
2845657,0,1,1,1,1,1,144
2854495,0,0,0,0,1,0,144
2886112,1,0,1,0,0,0,164
2895387,1,1,0,0,0,0,164
2901452,0,0,0,0,1,0,164
2901822,0,0,1,1,0,0,164
2904093,0,0,0,0,1,0,164
2906270,0,0,1,1,0,0,164
2907550,1,1,1,1,1,0,164
2909129,1,0,0,1,1,0,164
2916345,1,1,0,0,0,0,164
2925956,1,0,0,1,1,0,164
2928326,0,1,0,1,0,0,164
2931389,1,1,1,1,1,0,164
2932367,0,0,1,1,0,0,164
2932956,1,0,1,0,0,0,164
2936137,1,0,0,1,1,0,164
2940643,1,0,1,0,0,0,164
2941484,0,1,1,0,1,0,164
2942356,0,1,1,0,1,0,164
2946117,0,1,1,0,1,0,164
2946411,1,0,1,0,0,0,164
2955088,0,1,0,1,0,0,119
2960950,1,1,0,0,0,0,119
2964982,0,0,0,1,1,1,119
2974739,1,0,0,1,1,0,119
2975323,0,1,1,0,1,0,119
2978524,0,1,1,0,1,0,119
