attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad,mode,mu,lam_idx
263817,0,0,0,0,1,0,115,1,9,0
266030,0,0,0,0,1,0,115,1,9,0
267631,0,1,0,1,0,0,115,1,9,0
267678,0,1,1,0,1,0,115,1,9,0
267800,0,1,0,1,0,0,115,1,9,0
267819,0,1,1,0,1,0,115,1,9,0
270855,0,1,1,0,1,0,115,1,9,0
273539,1,0,1,0,0,0,115,1,9,0
273605,0,1,1,0,1,0,115,1,9,0
273670,1,1,1,1,1,0,115,1,9,0
273754,0,0,0,0,1,0,115,1,9,0
273901,0,0,0,0,1,0,115,1,9,0
274216,1,0,1,0,0,0,115,1,9,0
275968,0,0,1,1,0,0,115,1,9,0
276484,1,0,1,0,0,0,115,1,9,0
277257,1,0,1,0,0,0,115,1,9,0
277328,0,0,0,0,1,0,115,1,9,0
278282,1,0,0,1,1,0,115,1,9,0
278659,1,1,1,1,1,0,115,1,9,0
281076,0,0,0,0,1,0,115,1,9,0
283467,1,0,0,1,1,0,115,1,9,0
283569,1,0,1,0,0,0,115,1,9,0
284871,1,1,1,1,1,0,115,1,9,0
286979,1,1,1,1,1,0,115,1,9,0
287243,1,1,1,1,1,0,115,1,9,0
288306,1,1,0,0,0,0,115,1,9,0
289669,0,0,0,0,1,0,115,1,9,0
289975,1,1,0,1,0,0,115,1,9,0
290473,0,1,0,1,0,0,115,1,9,0
290624,1,0,0,1,1,0,115,1,9,0
290876,0,1,0,1,0,0,115,1,9,0
293822,0,1,0,1,0,0,115,1,9,0
295142,1,0,0,1,1,0,115,1,9,0
295901,1,0,0,1,1,0,115,1,9,0
296388,0,1,0,1,0,0,115,1,9,0
296455,0,1,0,1,0,0,115,1,9,0
296788,1,1,1,1,1,0,115,1,9,0
297424,1,1,1,1,1,0,115,1,9,0
298130,1,1,1,1,1,0,115,1,9,0
300254,1,0,1,0,0,0,115,1,9,0
300330,1,1,0,0,0,0,115,1,9,0
300331,1,0,0,1,1,0,115,1,9,0
300349,1,1,0,0,0,0,115,1,9,0
300858,1,1,0,0,0,0,115,1,9,0
302481,0,1,0,1,0,0,115,1,9,0
302482,0,1,1,0,1,0,115,1,9,0
303449,1,0,0,1,1,0,115,1,9,0
303676,0,0,1,1,0,0,115,1,9,0
304288,1,0,1,0,0,0,115,1,9,0
304378,1,1,0,0,0,0,115,1,9,0
306649,0,0,1,1,0,0,115,1,9,0
307149,0,1,1,1,1,1,115,1,9,0
307181,0,0,1,1,0,0,115,1,9,0
307333,1,0,1,0,0,0,115,1,9,0
307822,1,0,0,1,1,0,115,1,9,0
310123,0,0,1,1,0,0,115,1,9,0
311903,1,1,1,1,1,0,115,1,9,0
312202,1,0,0,1,1,0,115,1,9,0
312727,1,0,1,0,0,0,115,1,9,0
313234,1,0,1,0,0,0,115,1,9,0
313408,1,1,0,0,0,0,115,1,9,0
313915,0,1,0,1,0,0,115,1,9,0
314583,1,1,0,0,0,0,115,1,9,0
314663,1,1,0,0,0,0,115,1,9,0
315509,0,1,0,0,0,0,115,1,9,0
316235,0,1,0,1,0,0,115,1,9,0
316754,0,1,0,1,0,0,115,1,9,0
317067,0,1,0,1,0,0,115,1,9,0
318070,0,1,1,0,1,0,115,1,9,0
319034,1,0,1,0,0,0,115,1,9,0
319772,0,0,1,1,0,0,115,1,9,0
320732,0,1,0,1,0,0,115,1,9,0
320797,1,1,0,0,0,0,115,1,9,0
321496,0,0,1,0,0,0,115,1,9,0
322532,0,1,0,1,0,0,115,1,9,0
323009,0,0,1,1,0,0,115,1,9,0
324009,1,0,0,1,1,0,115,1,9,0
325970,0,1,0,1,0,0,115,1,9,0
326311,0,0,0,0,1,0,115,1,9,0
328016,1,0,0,1,1,0,151,1,9,0
329280,0,1,0,1,0,0,151,1,9,0
330073,1,0,0,1,1,0,151,1,9,0
330994,0,1,0,1,0,0,151,1,9,0
331576,0,1,0,1,0,0,151,1,9,0
333639,0,0,1,1,0,0,151,1,9,0
334254,0,1,0,1,0,0,151,1,9,0
334460,1,0,0,1,1,0,151,1,9,0
334654,1,0,0,1,1,0,151,1,9,0
334721,0,0,1,1,0,0,151,1,9,0
335271,1,0,0,1,1,0,151,1,9,0
335684,0,1,0,1,0,0,151,1,9,0
336183,0,1,1,0,1,0,151,1,9,0
336242,1,0,1,0,0,0,151,1,9,0
336631,0,0,0,0,1,0,151,1,9,0
337246,1,0,1,0,0,0,151,1,9,0
339750,0,0,0,0,1,0,151,1,9,0
340034,1,1,1,1,1,0,151,1,9,0
340065,0,1,0,1,0,0,151,1,9,0
340753,1,1,0,0,0,0,151,1,9,0
341882,0,0,1,1,0,0,151,1,9,0
342121,0,0,0,0,1,0,151,1,9,0
342204,0,0,0,0,1,0,151,1,9,0
342665,0,0,1,1,0,0,151,1,9,0
344192,0,0,0,0,1,0,151,1,9,0
345591,1,1,1,1,1,0,151,1,9,0
346064,0,0,1,1,0,0,151,1,9,0
346898,0,1,1,0,1,0,151,1,9,0
348910,1,0,1,0,0,0,151,1,9,0
349025,0,1,1,0,1,0,151,1,9,0
349123,1,1,0,0,0,0,151,1,9,0
350468,1,0,1,0,0,0,151,1,9,0
351076,0,0,1,1,0,0,151,1,9,0
353412,1,1,0,0,0,0,151,1,9,0
353500,0,0,0,0,1,0,151,1,9,0
354037,1,1,0,0,0,0,151,1,9,0
355443,0,0,1,1,0,0,151,1,9,0
355723,1,1,0,0,0,0,151,1,9,0
355729,1,1,1,1,1,0,151,1,9,0
355864,1,0,0,1,1,0,151,1,9,0
355891,1,0,1,0,0,0,151,1,9,0
355988,1,0,1,0,0,0,151,1,9,0
356114,0,1,0,1,0,0,151,1,9,0
356758,1,1,1,1,1,0,151,1,9,0
358793,1,1,0,0,0,0,151,1,9,0
359991,0,1,0,1,0,0,151,1,9,0
360174,1,0,0,1,1,0,151,1,9,0
361233,0,0,1,1,0,0,151,1,9,0
361324,0,0,1,1,0,0,151,1,9,0
362530,0,0,0,0,1,0,151,1,9,0
362821,0,1,1,0,1,0,151,1,9,0
362831,1,0,1,0,0,0,151,1,9,0
363159,1,1,0,0,0,0,151,1,9,0
364499,0,1,0,1,0,0,151,1,9,0
365637,1,0,0,1,1,0,151,1,9,0
366640,1,0,1,0,0,0,151,1,9,0
